,id,title,authors,journal,year,doi,source
60,11819015,The relationship between participation restrictions and selected clinical measures following anterior cruciate ligament reconstruction,"Ross MD, Irrgang JJ, Denegar CR, McCloy CM, Unangst ET.",Knee Surg Sports Traumatol Arthrosc,2002,10.1007/s001670100238,PubMed/MEDLINE
61,11685356,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft,"Feller JA, Webster KE, Gavin B.",Knee Surg Sports Traumatol Arthrosc,2001,10.1007/s001670100216,PubMed/MEDLINE
62,11568194,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A follow-up report,O'Neill DB.,J Bone Joint Surg Am,2001,10.2106/00004623-200109000-00006,PubMed/MEDLINE
63,11147151,Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study,"Mikkelsen C, Werner S, Eriksson E.",Knee Surg Sports Traumatol Arthrosc,2000,10.1007/s001670000143,PubMed/MEDLINE
64,11032219,Primary anterior cruciate ligament reconstruction using the contralateral autogenous patellar tendon,"Shelbourne KD, Urch SE.",Am J Sports Med,2000,10.1177/03635465000280050501,PubMed/MEDLINE
65,9917711,The effect of immediate weightbearing after anterior cruciate ligament reconstruction,"Tyler TF, McHugh MP, Gleim GW, Nicholas SJ.",Clin Orthop Relat Res,1998,10.1097/00003086-199812000-00019,PubMed/MEDLINE
66,9127846,Use of an extension-assisting brace following anterior cruciate ligament reconstruction,"Feller J, Bartlett J, Chapman S, Delahunt M.",Knee Surg Sports Traumatol Arthrosc,1997,10.1007/s001670050016,PubMed/MEDLINE
67,8947397,"The effect of tourniquet use in anterior cruciate ligament reconstruction. A prospective, randomized study","Arciero RA, Scoville CR, Hayda RA, Snyder RJ.",Am J Sports Med,1996,10.1177/036354659602400610,PubMed/MEDLINE
68,7827632,Anterior tibial translation during progressive loading of the ACL-deficient knee during weight-bearing and nonweight-bearing isometric exercise,"Yack HJ, Riley LM, Whieldon TR.",J Orthop Sports Phys Ther,1994,10.2519/jospt.1994.20.5.247,PubMed/MEDLINE
69,8047560,Comparison of the effects of exercise in water and on land on the rehabilitation of patients with intra-articular anterior cruciate ligament reconstructions,"Tovin BJ, Wolf SL, Greenfield BH, Crouse J, Woodfin BA.",Phys Ther,1994,10.1093/ptj/74.8.710,PubMed/MEDLINE
70,8300688,Over-the-top or tunnel reconstruction of the anterior cruciate ligament? A prospective randomised study of 54 patients,"Jonsson H, Elmqvist LG, Kärrholm J, Tegner Y.",J Bone Joint Surg Br,1994,,PubMed/MEDLINE
71,3355641,Arthroscopic reconstruction of the anterior cruciate ligament,"Gillquist J, Odensten M.",Arthroscopy,1988,10.1016/s0749-8063(88)80003-3,PubMed/MEDLINE
72,3896609,Surgical or conservative treatment of the acutely torn anterior cruciate ligament. A randomized study with short-term follow-up observations,"Odensten M, Hamberg P, Nordin M, Lysholm J, Gillquist J.",Clin Orthop Relat Res,1985,,PubMed/MEDLINE
0,39714511,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial,"Butt U, Vuletic F, Shaikh MAA, Amanullah, Rehman GU, Shah IA, Stålman A, Khan ZA.",Arch Orthop Trauma Surg,2024,10.1007/s00402-024-05639-1,PubMed/MEDLINE
1,29421837,All-Inside Single-Bundle Reconstruction of the Anterior Cruciate Ligament with the Anterior Half of the Peroneus Longus Tendon Compared to the Semitendinosus Tendon: A Two-Year Follow-Up Study,"Bi M, Zhao C, Zhang S, Yao B, Hong Z, Bi Q.",J Knee Surg,2018,10.1055/s-0038-1627466,PubMed/MEDLINE
0,27682300,Supplementary tibial fixation in anterior cruciate ligament reconstruction - Direct cortical fixation using spiked washer screw vs. post-tie using washer screw,"Noh JH, Kyiung HS, Yoon KH, Roh YH.",Acta Orthop Belg,2016,,PubMed/MEDLINE
1,23538044,Femoral tunnel position on conventional magnetic resonance imaging after anterior cruciate ligament reconstruction in young men: transtibial technique versus anteromedial portal technique,"Noh JH, Roh YH, Yang BG, Yi SR, Lee SY.",Arthroscopy,2013,10.1016/j.arthro.2013.01.025,PubMed/MEDLINE
0,27876265,A prospective randomized comparison of two distinct allogenic tissue constructs for anterior cruciate ligament reconstruction,"Rose MB, Domes C, Farooqi M, Crawford DC.",Knee,2016,10.1016/j.knee.2016.08.011,PubMed/MEDLINE
