ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
842,Embase,10.1007/s12570-013-0231-1,"Koken M., Akan B., Kaya A., Armangil M.","Comparing the anatomic single-bundle versus the anatomic double-bundle for anterior cruciate ligament reconstruction: A prospective, randomized, single blind, clinical study",2014,European Orthopaedics and Traumatology,Koken,comparingtheanatomicsinglebundleversustheanatomicdoublebundleforanteriorcruciateligamentreconstruction:aprospectiverandomizedsingleblindclinicalstudy,
843,Embase,,"Barenius B., Ponzer S., Shalabi A., Bujak R., Norlén L., Eriksson K.",Increased risk of osteoarthritis after anterior cruciate ligament reconstruction: a 14-year follow-up study of a randomized controlled trial.,2014,The American journal of sports medicine,Barenius,increasedriskofosteoarthritisafteranteriorcruciateligamentreconstruction:a14yearfollowupstudyofarandomizedcontrolledtrial,
844,Embase,10.1016/j.arthro.2013.12.014,"Matsumoto T., Kuroda R., Matsushita T., Araki D., Hoshino Y., Nagamune K., Kurosaka M.",Reduction of tunnel enlargement with use of autologous ruptured tissue in anterior cruciate ligament reconstruction: A pilot clinical trial,2014,Arthroscopy - Journal of Arthroscopic and Related Surgery,Matsumoto,reductionoftunnelenlargementwithuseofautologousrupturedtissueinanteriorcruciateligamentreconstruction:apilotclinicaltrial,
845,Embase,10.3944/AOTT.2014.13.0111,"Kınıklı G.I., Yüksel I., Baltacı G., Atay O.A.",The effect of progressive eccentric and concentric training on functional performance after autogenous hamstring anterior cruciate ligament reconstruction: a randomized controlled study,2014,Acta orthopaedica et traumatologica turcica,Kınıklı,theeffectofprogressiveeccentricandconcentrictrainingonfunctionalperformanceafterautogenoushamstringanteriorcruciateligamentreconstruction:arandomizedcontrolledstudy,
846,Embase,10.1177/2325967114S00274,"Kaya D., Turhan E., Dönmez G., Doral M.N.",Do the patients really need concentrated and/or accelerated rehabilitation program after ACL surgery? A new lightened rehabilitation program: A prospective - Double blind - Randomized- controlled study,2014,Orthopaedic Journal of Sports Medicine,Kaya,dothepatientsreallyneedconcentratedand/oracceleratedrehabilitationprogramafteraclsurgery?anewlightenedrehabilitationprogram:aprospectivedoubleblindrandomizedcontrolledstudy,
847,Embase,10.1123/jsr.22.3.191,"Christensen J.C., Goldfine L.R., West H.S.",The effects of early aggressive rehabilitation on outcomes after anterior cruciate ligament reconstruction using autologous hamstring tendon: A randomized clinical trial,2013,Journal of Sport Rehabilitation,Christensen,theeffectsofearlyaggressiverehabilitationonoutcomesafteranteriorcruciateligamentreconstructionusingautologoushamstringtendon:arandomizedclinicaltrial,
848,Embase,10.1007/s00167-012-1947-0,"Gifstad T., Sole A., Strand T., Uppheim G., Grøntvedt T., Drogset J.O.",Long-term follow-up of patellar tendon grafts or hamstring tendon grafts in endoscopic ACL reconstructions,2013,"Knee Surgery, Sports Traumatology, Arthroscopy",Gifstad,longtermfollowupofpatellartendongraftsorhamstringtendongraftsinendoscopicaclreconstructions,
849,Embase,,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte Jr. A., Martinelli M., Bryk F.F.",Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial.,2013,The American journal of sports medicine,Fukuda,openkineticchainexercisesinarestrictedrangeofmotionafteranteriorcruciateligamentreconstruction:arandomizedcontrolledclinicaltrial,
850,Embase,,"Fu C.L., Yung S.H., Law K.Y., Leung K.H., Lui P.Y., Siu H.K., Chan K.M.",The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial.,2013,The American journal of sports medicine,Fu,theeffectofearlywholebodyvibrationtherapyonneuromuscularcontrolafteranteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
851,Embase,10.1177/0363546513476482,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte A., Martinelli M., Bryk F.F.",Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial,2013,The American journal of sports medicine,Fukuda,openkineticchainexercisesinarestrictedrangeofmotionafteranteriorcruciateligamentreconstruction:arandomizedcontrolledclinicaltrial,
852,Embase,10.1177/0363546513476473,"Fu C.L., Yung S.H., Law K.Y., Leung K.H., Lui P.Y., Siu H.K., Chan K.M.",The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial,2013,The American journal of sports medicine,Fu,theeffectofearlywholebodyvibrationtherapyonneuromuscularcontrolafteranteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
853,Embase,10.1016/j.arthro.2012.07.007,"Hwang D.-H., Shetty G.M., Kim J.I., Kwon J.H., Song J.-K., Muñoz M., Lee J.S., Nha K.-W.",Does press-fit technique reduce tunnel volume enlargement after anterior cruciate ligament reconstruction with autologous hamstring tendons? A prospective randomized computed tomography study,2013,Arthroscopy - Journal of Arthroscopic and Related Surgery,Hwang,doespressfittechniquereducetunnelvolumeenlargementafteranteriorcruciateligamentreconstructionwithautologoushamstringtendons?aprospectiverandomizedcomputedtomographystudy,
854,Embase,10.1016/j.arthro.2012.10.021,"Bourke H.E., Salmon L.J., Waller A., Winalski C.S., Williams H.A., Linklater J.M., Vasanji A., Roe J.P., Pinczewski L.A.",Randomized controlled trial of osteoconductive fixation screws for anterior cruciate ligament reconstruction: A comparison of the calaxo and milagro screws,2013,Arthroscopy - Journal of Arthroscopic and Related Surgery,Bourke,randomizedcontrolledtrialofosteoconductivefixationscrewsforanteriorcruciateligamentreconstruction:acomparisonofthecalaxoandmilagroscrews,
855,Embase,10.1302/0301-620X.95B1.30487,"Mirzatolooei F., Alamdari M.T., Khalkhali H.R.",The impact of platelet-rich plasma on the prevention of tunnel widening in anterior cruciate ligament reconstruction using quadrupled autologous hamstring tendon: A randomised clinical trial,2013,Journal of Bone and Joint Surgery - Series B,Mirzatolooei,theimpactofplateletrichplasmaonthepreventionoftunnelwideninginanteriorcruciateligamentreconstructionusingquadrupledautologoushamstringtendon:arandomisedclinicaltrial,
856,Embase,,"Ahldén M., Sernert N., Karlsson J., Kartus J.",A prospective randomized study comparing double- and single-bundle techniques for anterior cruciate ligament reconstruction.,2013,The American journal of sports medicine,Ahldén,aprospectiverandomizedstudycomparingdoubleandsinglebundletechniquesforanteriorcruciateligamentreconstruction,
857,Embase,,"McRae S., Leiter J., McCormack R., Old J., MacDonald P.",Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized trial.,2013,The American journal of sports medicine,McRae,ipsilateralversuscontralateralhamstringgraftsinanteriorcruciateligamentreconstruction:aprospectiverandomizedtrial,
858,Embase,,,Clinical Outcome and Tunnel Widening After Hamstring Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Computed Tomography - Based Trial Comparing Aperture With Cortical Fixation,2012,clinicaltrials.gov,#VALUE!,clinicaloutcomeandtunnelwideningafterhamstringanteriorcruciateligamentreconstruction:aprospectiverandomizedcomputedtomographybasedtrialcomparingaperturewithcorticalfixation,
859,Embase,10.3944/AOTT.2012.2679,Mirzatolooei F.,Comparison of short term clinical outcomes between transtibial and transportal TransFix® femoral fixation in hamstring ACL reconstruction,2012,Acta Orthopaedica et Traumatologica Turcica,Mirzatolooei,comparisonofshorttermclinicaloutcomesbetweentranstibialandtransportaltransfix®femoralfixationinhamstringaclreconstruction,
860,Embase,10.1016/j.knee.2012.02.005,"Lui P.P.Y., Cheng Y.Y., Yung S.H., Hung A.S.L., Chan K.M.",A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,2012,Knee,Lui,arandomizedcontrolledtrialcomparingbonemineraldensitychangesofthreedifferentaclreconstructiontechniques,
861,Embase,,,Tibial Tunnel Widening in ACL Reconstruction-Comparing Two Bioscrews: A Prospective Randomized Clinical Trial,2012,clinicaltrials.gov,#VALUE!,tibialtunnelwideninginaclreconstructioncomparingtwobioscrews:aprospectiverandomizedclinicaltrial,
862,Embase,,"Mutsuzaki H., Kanamori A., Ikeda K., Hioki S., Kinugasa T., Sakane M.",Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial.,2012,The American journal of sports medicine,Mutsuzaki,effectofcalciumphosphatehybridizedtendongraftinanteriorcruciateligamentreconstruction:arandomizedcontrolledtrial,
863,Embase,,"Suomalainen P., Järvelä T., Paakkala A., Kannus P., Järvinen M.",Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective randomized study with 5-year results.,2012,The American journal of sports medicine,Suomalainen,doublebundleversussinglebundleanteriorcruciateligamentreconstruction:aprospectiverandomizedstudywith5yearresults,
864,Embase,,,A Prospective and Consecutive Clinical Evaluation of Soft Tissue Regeneration's L-C Ligament® in Primary ACL Reconstruction,2012,clinicaltrials.gov,#VALUE!,aprospectiveandconsecutiveclinicalevaluationofsofttissueregeneration'slcligament®inprimaryaclreconstruction,
865,Embase,10.1007/s00167-012-1880-2,"Lee S., Kim H., Jang J., Seong S.C., Lee M.C.",Comparison of anterior and rotatory laxity using navigation between single-and double-bundle ACL reconstruction: Prospective randomized trial,2012,"Knee Surgery, Sports Traumatology, Arthroscopy",Lee,comparisonofanteriorandrotatorylaxityusingnavigationbetweensingleanddoublebundleaclreconstruction:prospectiverandomizedtrial,
866,Embase,,"Hussein M., van Eck C.F., Cretnik A., Dinevski D., Fu F.H.","Prospective randomized clinical evaluation of conventional single-bundle, anatomic single-bundle, and anatomic double-bundle anterior cruciate ligament reconstruction: 281 cases with 3- to 5-year follow-up.",2012,The American journal of sports medicine,Hussein,prospectiverandomizedclinicalevaluationofconventionalsinglebundleanatomicsinglebundleandanatomicdoublebundleanteriorcruciateligamentreconstruction:281caseswith3to5yearfollowup,
867,Embase,10.3969/j.issn.2095-4344.2012.53.019,"Xu C.-M., Yang L., Hu Y.-H., Huangfu X.-Q.",Transplantation of single-bundle four-strand hamstring tendon via anteromedial approach for anterior cruciate ligament reconstruction,2012,Chinese Journal of Tissue Engineering Research,Xu,transplantationofsinglebundlefourstrandhamstringtendonviaanteromedialapproachforanteriorcruciateligamentreconstruction,
868,Embase,,"Demirağ B., Ermutlu C., Aydemir F., Durak K.",A comparison of clinical outcome of augmentation and standard reconstruction techniques for partial anterior cruciate ligament tears,2012,Eklem hastalıkları ve cerrahisi = Joint diseases & related surgery,Demirağ,acomparisonofclinicaloutcomeofaugmentationandstandardreconstructiontechniquesforpartialanteriorcruciateligamenttears,
869,Embase,,"Sajovic M., Strahovnik A., Dernovsek M.Z., Skaza K.",Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,2011,The American journal of sports medicine,Sajovic,qualityoflifeandclinicaloutcomecomparisonofsemitendinosusandgracilistendonversuspatellartendonautograftsforanteriorcruciateligamentreconstruction:an11yearfollowupofarandomizedcontrolledtrial,
870,Embase,,"De Wall M., Scholes C.J., Patel S., Coolican M.R., Parker D.A.",Tibial fixation in anterior cruciate ligament reconstruction: a prospective randomized study comparing metal interference screw and staples with a centrally placed polyethylene screw and sheath.,2011,The American journal of sports medicine,De,tibialfixationinanteriorcruciateligamentreconstruction:aprospectiverandomizedstudycomparingmetalinterferencescrewandstapleswithacentrallyplacedpolyethylenescrewandsheath,
871,Embase,,"Suomalainen P., Moisala A.S., Paakkala A., Kannus P., Järvelä T.",Double-bundle versus single-bundle anterior cruciate ligament reconstruction: randomized clinical and magnetic resonance imaging study with 2-year follow-up.,2011,The American journal of sports medicine,Suomalainen,doublebundleversussinglebundleanteriorcruciateligamentreconstruction:randomizedclinicalandmagneticresonanceimagingstudywith2yearfollowup,
872,Embase,10.1016/j.arthro.2011.02.015,"Fujita N., Kuroda R., Matsumoto T., Yamaguchi M., Yagi M., Matsumoto A., Kubo S., Matsushita T., Hoshino Y., Nishimoto K., Araki D., Kurosaka M.","Comparison of the clinical outcome of double-bundle, anteromedial single-bundle, and posterolateral single-bundle anterior cruciate ligament reconstruction using hamstring tendon graft with minimum 2-year follow-up",2011,Arthroscopy - Journal of Arthroscopic and Related Surgery,Fujita,comparisonoftheclinicaloutcomeofdoublebundleanteromedialsinglebundleandposterolateralsinglebundleanteriorcruciateligamentreconstructionusinghamstringtendongraftwithminimum2yearfollowup,
873,Embase,10.1007/s00167-010-1225-y,"Zaffagnini S., Bruni D., Marcheggiani Muccioli G.M., Bonanzinga T., Lopomo N., Bignozzi S., Marcacci M.",Single-bundle patellar tendon versus non-anatomical double-bundle hamstrings ACL reconstruction: A prospective randomized study at 8-year minimum follow-up,2011,"Knee Surgery, Sports Traumatology, Arthroscopy",Zaffagnini,singlebundlepatellartendonversusnonanatomicaldoublebundlehamstringsaclreconstruction:aprospectiverandomizedstudyat8yearminimumfollowup,
874,Embase,,,"Proprioceptive Function, Postural Stability & Clinical Outcome After Stump Preserving Anterior Cruciate Ligament Reconstruction Surgery - A Comparative Study",2011,clinicaltrials.gov,#VALUE!,proprioceptivefunctionposturalstability&clinicaloutcomeafterstumppreservinganteriorcruciateligamentreconstructionsurgeryacomparativestudy,
875,Embase,10.1016/j.arthro.2011.01.015,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,2011,Arthroscopy - Journal of Arthroscopic and Related Surgery,Wipfler,anteriorcruciateligamentreconstructionusingpatellartendonversushamstringtendon:aprospectivecomparativestudywith9yearfollowup,
876,Embase,10.1016/j.arthro.2011.02.009,"Sabat D., Kundu K., Arora S., Kumar V.",Tunnel widening after anterior cruciate ligament reconstruction: A prospective randomized computed tomography-based study comparing 2 different femoral fixation methods for hamstring graft,2011,Arthroscopy - Journal of Arthroscopic and Related Surgery,Sabat,tunnelwideningafteranteriorcruciateligamentreconstruction:aprospectiverandomizedcomputedtomographybasedstudycomparing2differentfemoralfixationmethodsforhamstringgraft,
877,Embase,10.1007/s00167-009-0996-5,"Drogset J.O., Strand T., Uppheim G., Ødegård B., Bøe A., Grøntvedt T.",Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: A prospective randomized multicenter review of different fixation methods,2010,"Knee Surgery, Sports Traumatology, Arthroscopy",Drogset,autologouspatellartendonandquadrupledhamstringgraftsinanteriorcruciateligamentreconstruction:aprospectiverandomizedmulticenterreviewofdifferentfixationmethods,
