doi,first_author,short_title,year,sTITLE+fAUTHOR+YEAR
10.1007/BF02349814,Niga ,recoveryofextensormusclestrengthina,1996,recoveryofextensormusclestrengthinaNiga 1996
10.1111/j.1600-0838.1996.tb00085.x,Lund-Hanssen ,isokineticmuscleperformanceinhealth,1996,isokineticmuscleperformanceinhealthLund-Hanssen 1996
10.1016/0020-1383(95)00196-4,Oni ,acomparisonofisokineticsandmusclest,1996,acomparisonofisokineticsandmusclestOni 1996
10.1055/s-2007-972836,Natri ,isokineticmuscleperformanceafterant,1996,isokineticmuscleperformanceafterantNatri 1996
10.1177/036354659602400421,Wojtys ,anteriorcruciateligamentfunctionalb,1996,anteriorcruciateligamentfunctionalbWojtys 1996
10.1055/s-2008-1037430,Hopf ,acllesionwithkneejointeffusionwhyca,1996,acllesionwithkneejointeffusionwhycaHopf 1996
10.1177/036354659602400610,Arciero ,theeffectoftourniquetuseinanteriorc,1996,theeffectoftourniquetuseinanteriorcArciero 1996
10.1177/036354659602400405,Huston ,neuromuscularperformancecharacteris,1996,neuromuscularperformancecharacterisHuston 1996
10.1007/BF00185228,Asahina ,evaluationofanteriorcruciatereconst,1995,evaluationofanteriorcruciatereconstAsahina 1995
10.1007/BF01845589,Djian ,roentgenographicandmagneticresonanc,1994,roentgenographicandmagneticresonancDjian 1994
10.1007/BF01788452,Lob ,qualitycontrolfollowinganteriorcruc,1994,qualitycontrolfollowinganteriorcrucLob 1994
10.1177/036354659402200116,Wojtys ,neuromuscularperformanceinnormaland,1994,neuromuscularperformanceinnormalandWojtys 1994
10.2519/jospt.1994.20.5.247,Yack ,anteriortibialtranslationduringprog,1994,anteriortibialtranslationduringprogYack 1994
10.1093/ptj/74.8.710,Tovin ,comparisonoftheeffectsofexerciseinw,1994,comparisonoftheeffectsofexerciseinwTovin 1994
10.1016/S0749-8063(05)80347-0,Shelbourne ,miniarthrotomyversusarthroscopicass,1993,miniarthrotomyversusarthroscopicassShelbourne 1993
10.1177/036354659302100508,Shelbourne ,intraarticularanteriorcruciateligam,1993,intraarticularanteriorcruciateligamShelbourne 1993
10.1080/17453679209169714,Jonsson ,lengtheningofanteriorcruciateligame,1992,lengtheningofanteriorcruciateligameJonsson 1992
10.1016/S0031-9406(10)61138-8,McComb ,isokineticstrengthofthethighmuscles,1992,isokineticstrengthofthethighmusclesMcComb 1992
10.1177/036354659202000506,Rosenberg ,extensormechanismfunctionafterpatel,1992,extensormechanismfunctionafterpatelRosenberg 1992
10.3233/IES-1991-1207,Kannus ,kneeanglesofisokineticpeaktorquesin,1991,kneeanglesofisokineticpeaktorquesinKannus 1991
10.3109/17453679009006504,Fridèn ,disabilityinanteriorcruciateligamen,1990,disabilityinanteriorcruciateligamenFridèn 1990
10.1177/036354659001800507,Shelbourne ,anteriorcruciateligamentinjury:eval,1990,anteriorcruciateligamentinjury:evalShelbourne 1990
10.1016/0268-0033(89)90044-2,Dvir ,thighmuscleactivityandanteriorcruci,1989,thighmuscleactivityandanteriorcruciDvir 1989
10.1177/036354658801600215,Seto ,assessmentofquadriceps/hamstringstr,1988,assessmentofquadriceps/hamstringstrSeto 1988
10.1097/00013611-198801000-00005,Dupont ,modifiedmarshallmacintoshtechniquef,1988,modifiedmarshallmacintoshtechniquefDupont 1988
10.1177/036354658801600505,Elmqvist ,reconstructionoftheanteriorcruciate,1988,reconstructionoftheanteriorcruciateElmqvist 1988
10.1177/036354658701500206,Shields ,evaluationofresidualinstabilityafte,1987,evaluationofresidualinstabilityafteShields 1987
10.1177/036354658601400406,Tibone ,functionalanalysisofanteriorcurciat,1986,functionalanalysisofanteriorcurciatTibone 1986
10.1016/S0749-8063(85)80095-5,Tegner ,derotationbraceandkneefunctioninpat,1985,derotationbraceandkneefunctioninpatTegner 1985
10.3109/17453678509154159,Nisell ,mechanicsoftheknee:astudyofjointand,1985,mechanicsoftheknee:astudyofjointandNisell 1985
10.1249/00005768-198506000-00013,Vegso ,maintenanceofhamstringstrengthfollo,1985,maintenanceofhamstringstrengthfolloVegso 1985
10.1097/00003086-198301000-00016,Lambert ,vascularizedpatellartendongraftwith,1983,vascularizedpatellartendongraftwithLambert 1983
10.1007/BF00462344,Hefti ,replacementoftheanteriorcruciatelig,1982,replacementoftheanteriorcruciateligHefti 1982
10.1097/MD.0000000000047342,X ,comparisonofmusclestatusandkneejoin,2026,comparisonofmusclestatusandkneejoinX 2026
10.1016/j.eats.2025.103456,Jorge ,anteriorcruciateligamentreconstruct,2025,anteriorcruciateligamentreconstructJorge 2025
10.1016/j.jorep.2023.100259,Saxena ,shorttermfunctionaloutcomeofanterio,2024,shorttermfunctionaloutcomeofanterioSaxena 2024
10.1177/22104917221085722,Gunadham ,aretrospectivecohortstudyofanterior,2022,aretrospectivecohortstudyofanteriorGunadham 2022
10.1177/23259671221086669,Perry ,determiningtherolesoftheanteriorcru,2022,determiningtherolesoftheanteriorcruPerry 2022
10.7507/1002-1892.202011058,Wang ,shorttermeffectivenessofarthroscopi,2021,shorttermeffectivenessofarthroscopiWang 2021
10.1016/j.jcot.2019.09.004,Rhatomy ,singlebundleaclreconstructionwithpe,2020,singlebundleaclreconstructionwithpeRhatomy 2020
10.3760/cma.j.issn.0253-2352.2020.02.002,Liu ,singlebundleanatomicintrathecalreco,2020,singlebundleanatomicintrathecalrecoLiu 2020
10.1055/s-0038-1669951,Shi ,peroneuslongustendonautograftisasaf,2019,peroneuslongustendonautograftisasafShi 2019
10.1016/j.aorn.2013.08.021,Rozakis ,theroleofthernfainanteriorcruciatel,2014,theroleofthernfainanteriorcruciatelRozakis 2014
10.1016/j.arthro.2013.01.025,Noh ,femoraltunnelpositiononconventional,2013,femoraltunnelpositiononconventionalNoh 2013
10.3969/j.issn.1673-8225.2009.24.036,Zheng ,arthroscopicallogenicligamenttransp,2009,arthroscopicallogenicligamenttranspZheng 2009
10.3233/BMR-2008-21103,Melikoĝlu ,timingofsurgeryandisokineticmusclep,2008,timingofsurgeryandisokineticmusclepMelikoĝlu 2008
10.1053/jars.2002.35142,Fanelli ,arthroscopicallyassistedcombinedant,2002,arthroscopicallyassistedcombinedantFanelli 2002
10.1053/jars.2001.21834,Kim ,arthroscopicanteriorcruciateligamen,2001,arthroscopicanteriorcruciateligamenKim 2001
10.1016/S0749-8063(96)90213-3,Fanelli ,arthroscopicallyassistedcombinedant,1996,arthroscopicallyassistedcombinedantFanelli 1996
10.1097/MD.0000000000047342,X ,comparisonofmusclestatusandkneejoin,2026,comparisonofmusclestatusandkneejoinX 2026
10.3390/jcm12144803,Skvortsov ,whatarethecriteriaforanacuteformofa,2023,whatarethecriteriaforanacuteformofaSkvortsov 2023
10.4328/JCAM.5313,Kilinç ,clinicalandfunctionalresultsofanter,2017,clinicalandfunctionalresultsofanterKilinç 2017
10.3969/j.issn.2095-4344.2014.51.023,Li ,autologoushamstringtendonforanterio,2014,autologoushamstringtendonforanterioLi 2014
10.1016/j.aorn.2013.08.021,Rozakis ,theroleofthernfainanteriorcruciatel,2014,theroleofthernfainanteriorcruciatelRozakis 2014
