doi,first_author,short_title,year,sTITLE+fAUTHOR+YEAR
10.1177/0363546517701920,Kraeutler ,currentconceptsoftheanterolateralli,2018,currentconceptsoftheanterolateralliKraeutler 2018
10.1007/s00167-017-4611-x,Yanagisawa ,patientageasapreoperativefactorasso,2018,patientageasapreoperativefactorassoYanagisawa 2018
10.1016/j.jcot.2016.09.010,Bhardwaj ,comparisonofoutcomeafteraclreconstr,2018,comparisonofoutcomeafteraclreconstrBhardwaj 2018
10.1302/2058-5241.3.170038,Figueroa ,hamstringautograftsizeimportanceina,2018,hamstringautograftsizeimportanceinaFigueroa 2018
10.4103/ortho.IJOrtho_85_17,Sinha ,anteriorcruciateligamentreconstruct,2018,anteriorcruciateligamentreconstructSinha 2018
10.1177/2325967117751915,Tanaka ,chronicityofanteriorcruciateligamen,2018,chronicityofanteriorcruciateligamenTanaka 2018
10.1007/s00167-017-4679-3,Yanagisawa ,theremnantpreservationtechniqueredu,2018,theremnantpreservationtechniquereduYanagisawa 2018
10.1007/s00167-017-4460-7,Maeda ,symmetrytensiomyographicneuromuscul,2018,symmetrytensiomyographicneuromusculMaeda 2018
10.2174/1875036201811080259,Bhat ,anumericalinvestigationofanatomican,2018,anumericalinvestigationofanatomicanBhat 2018
10.1016/j.ijscr.2018.10.040,Atisuksma ,atourniquetlesstechniqueusingsaline,2018,atourniquetlesstechniqueusingsalineAtisuksma 2018
10.3906/sag-1702-119,Ozer ,radiologicalandfunctionalcomparison,2018,radiologicalandfunctionalcomparisonOzer 2018
10.1016/j.eats.2017.08.011,Fritsch ,graftpreparationtechniquetooptimize,2017,graftpreparationtechniquetooptimizeFritsch 2017
10.1038/s41598-017-06601-5,Huang ,isokineticanglespecificmomentsandra,2017,isokineticanglespecificmomentsandraHuang 2017
10.1007/s00167-017-4435-8,Sabzevari ,increasedlateraltibialposteriorslop,2017,increasedlateraltibialposteriorslopSabzevari 2017
10.3389/fsurg.2017.00061,Peultier-Celli ,comparisonofaninnovativerehabilitat,2017,comparisonofaninnovativerehabilitatPeultier-Celli 2017
10.4328/JCAM.5313,Kilinç ,clinicalandfunctionalresultsofanter,2017,clinicalandfunctionalresultsofanterKilinç 2017
10.18999/nagjms.79.4.487,Ota ,relationshipbetweenpatellarmobility,2017,relationshipbetweenpatellarmobilityOta 2017
10.1016/j.jbiomech.2017.08.004,Sharifi ,computationalstabilityofhumankneejo,2017,computationalstabilityofhumankneejoSharifi 2017
10.1016/j.eats.2017.07.002,Amini ,biologicandmechanicalaugmentationin,2017,biologicandmechanicalaugmentationinAmini 2017
10.1016/j.eats.2017.05.032,Gomes ,intraarticularanteriorcruciateligam,2017,intraarticularanteriorcruciateligamGomes 2017
10.1007/s00167-016-4296-6,Ueda ,factorsaffectingquadricepsstrengthr,2017,factorsaffectingquadricepsstrengthrUeda 2017
10.4103/ortho.IJOrtho_57_17,Kumar ,transportalanteriorcruciateligament,2017,transportalanteriorcruciateligamentKumar 2017
10.1177/0363546517708982,Thaunat ,reoperationratesaftercombinedanteri,2017,reoperationratesaftercombinedanteriThaunat 2017
10.1111/sms.12696,Chen ,landingstrategiesfocusingonthecontr,2017,landingstrategiesfocusingonthecontrChen 2017
10.1007/s00167-015-3838-7,Evangelopoulos ,collagenapplicationreducescomplicat,2017,collagenapplicationreducescomplicatEvangelopoulos 2017
10.1177/0363546517702871,Samuelsson ,equivalentkneeinjuryandosteoarthrit,2017,equivalentkneeinjuryandosteoarthritSamuelsson 2017
10.1055/s-0036-1593622,Rodríguez-Méndez ,preoperativeultrasonographicpredict,2017,preoperativeultrasonographicpredictRodríguez-Méndez 2017
10.1186/s13018-017-0596-x,Ochiai ,injurytoinfrapatellarbranchofsaphen,2017,injurytoinfrapatellarbranchofsaphenOchiai 2017
10.5312/wjo.v8.i5.379,Lacey ,technicalnote:anteriorcruciateligam,2017,technicalnote:anteriorcruciateligamLacey 2017
10.3928/01477447-20170404-02,Özel ,comparisonofanteromedialandtranstib,2017,comparisonofanteromedialandtranstibÖzel 2017
10.1007/s00167-016-4132-z,Karikis ,comparisonofoutcomeafteranatomicdou,2017,comparisonofoutcomeafteranatomicdouKarikis 2017
10.1177/0363546516682241,Naraoka ,isremnantpreservationtrulybeneficia,2017,isremnantpreservationtrulybeneficiaNaraoka 2017
10.1177/0363546516677723,Cordasco ,allinsideallepiphysealanteriorcruci,2017,allinsideallepiphysealanteriorcruciCordasco 2017
10.1177/0363546516674183,Choi ,clinicalandradiologicaloutcomesafte,2017,clinicalandradiologicaloutcomesafteChoi 2017
10.1053/j.oto.2017.01.010,Kondo ,remnanttissueâ€“preservingtechnique,2017,remnanttissueâ€“preservingtechniqueKondo 2017
10.1016/j.ijscr.2017.01.060,Fujii ,formationofringshapedlateralmeniscu,2017,formationofringshapedlateralmeniscuFujii 2017
10.1186/s40634-016-0063-3,Oshima ,thecrosssectionalshapeofthefourfold,2016,thecrosssectionalshapeofthefourfoldOshima 2016
10.1007/s00402-016-2552-3,Lunebourg ,bettersatisfactionofpatientsoperate,2016,bettersatisfactionofpatientsoperateLunebourg 2016
10.2340/16501977-2150,Pistone ,effectsofearlywholebodyvibrationtre,2016,effectsofearlywholebodyvibrationtrePistone 2016
10.1016/j.asmart.2016.08.001,Kumahashi ,simultaneousanteriorcruciateligamen,2016,simultaneousanteriorcruciateligamenKumahashi 2016
10.1016/j.knee.2016.01.015,Lanzetti ,cananadjustablelooplengthsuspensory,2016,cananadjustablelooplengthsuspensoryLanzetti 2016
10.1016/j.jcot.2016.06.010,Vaishya ,prospectivestudyoftheanteriorcrucia,2016,prospectivestudyoftheanteriorcruciaVaishya 2016
10.1016/j.arthro.2016.02.012,Hartigan ,visibilityofanterolateralligamentte,2016,visibilityofanterolateralligamentteHartigan 2016
10.1177/2325967116665795,Porter ,femoralaperturefixationimprovesante,2016,femoralaperturefixationimprovesantePorter 2016
10.4103/0019-5413.189612,Çobanoǧlu ,preoperativemagneticresonanceimagin,2016,preoperativemagneticresonanceimaginÇobanoǧlu 2016
10.1177/2325967116664685,Faunø ,theriskoftransphysealdrillinginskel,2016,theriskoftransphysealdrillinginskelFaunø 2016
10.1055/s-0035-1564598,Panigrahi ,bilateralaclreconstructionswithhams,2016,bilateralaclreconstructionswithhamsPanigrahi 2016
10.1302/0301-620X.98B6.35040,Kohl ,dynamicintraligamentarystabilisatio,2016,dynamicintraligamentarystabilisatioKohl 2016
10.1177/0309364614560940,Jalali ,electromyographicanalysisofanterior,2016,electromyographicanalysisofanteriorJalali 2016
10.1016/j.knee.2015.04.004,Aydin ,evaluationandcomparisonofclinicalre,2016,evaluationandcomparisonofclinicalreAydin 2016
10.1007/s00167-016-4034-0,Falciglia ,anteriorcruciateligamentreconstruct,2016,anteriorcruciateligamentreconstructFalciglia 2016
10.1186/s12891-016-0909-y,Kondo ,effectsofinitialgrafttensiononclini,2016,effectsofinitialgrafttensiononcliniKondo 2016
10.1007/s00402-015-2348-x,Saygı ,comparisonofdifferentfemoralfixatio,2016,comparisonofdifferentfemoralfixatioSaygı 2016
10.3969/j.issn.2095-4344.2016.35.017,Ma ,shorttermeffectsofanteriorcruciatel,2016,shorttermeffectsofanteriorcruciatelMa 2016
10.3969/j.issn.2095-4344.2016.43.012,Yin ,absorbablescrewfixationwithautologo,2016,absorbablescrewfixationwithautologoYin 2016
10.1016/j.knee.2015.07.007,Guelich ,differentrolesofthemedialandlateral,2016,differentrolesofthemedialandlateralGuelich 2016
10.4103/0019-5413.173520,Kodkani ,basketweavetechnique'formedialpatel,2016,basketweavetechnique'formedialpatelKodkani 2016
10.1080/02640414.2015.1066930,Zaccherotti ,musclestrengthrecoveryversussemiten,2015,musclestrengthrecoveryversussemitenZaccherotti 2015
10.1371/journal.pone.0144283,Czaplicki ,isokineticidentificationofkneejoint,2015,isokineticidentificationofkneejointCzaplicki 2015
10.1007/s12570-015-0324-0,Farouk ,clinicaloutcomeafterimplantfreeaclr,2015,clinicaloutcomeafterimplantfreeaclrFarouk 2015
10.11604/pamj.2015.22.173.7979,Tiftikçi ,returntoworkinminersfollowinganteri,2015,returntoworkinminersfollowinganteriTiftikçi 2015
10.1177/0363546515588316,Wang ,relationshipbetweenquadricepsstreng,2015,relationshipbetweenquadricepsstrengWang 2015
10.1016/j.otsr.2015.01.021,Hamido ,augmentedshortundersizedhamstringte,2015,augmentedshortundersizedhamstringteHamido 2015
10.1016/j.rcot.2015.01.026,Hamido ,augmentedshortundersizedhamstringte,2015,augmentedshortundersizedhamstringteHamido 2015
10.1016/j.knee.2015.04.016,Boyle ,doesadjustableloopfemoralcorticalsu,2015,doesadjustableloopfemoralcorticalsuBoyle 2015
10.1186/s12891-015-0656-5,Akoto ,pressfitfixationusingautologousbone,2015,pressfitfixationusingautologousboneAkoto 2015
10.11138/mltj/2015.5.3.175,Tudisco ,kneestabilityathleticperformanceand,2015,kneestabilityathleticperformanceandTudisco 2015
10.1016/j.arthro.2015.01.022,Saito ,clinicaloutcomesafteranatomicdouble,2015,clinicaloutcomesafteranatomicdoubleSaito 2015
10.3233/BMR-140553,Ordahan ,theeffectofproprioceptionexerciseso,2015,theeffectofproprioceptionexercisesoOrdahan 2015
10.5792/ksrr.2015.27.2.101,Lee ,lackofcorrelationbetweendynamicbala,2015,lackofcorrelationbetweendynamicbalaLee 2015
10.1016/j.otsr.2015.01.007,Bouguennec ,comparativereproducibilityoftelosâ„,2015,comparativereproducibilityoftelosâ„Bouguennec 2015
10.4103/0019-5413.156224,Sinha ,transtibialguidewireplacementforfem,2015,transtibialguidewireplacementforfemSinha 2015
10.2519/jospt.2015.5335,Elias ,changesinquadricepsandhamstringcoco,2015,changesinquadricepsandhamstringcocoElias 2015
10.1016/j.arthro.2014.10.015,Tajima ,prospectivecomparisonsoffemoraltunn,2015,prospectivecomparisonsoffemoraltunnTajima 2015
10.1007/s00167-014-2950-4,Amano ,outcomeofanatomicaldoublebundleaclr,2015,outcomeofanatomicaldoublebundleaclrAmano 2015
10.1007/s00167-014-2945-1,Dwyer ,thesizingofhamstringgraftsforanteri,2015,thesizingofhamstringgraftsforanteriDwyer 2015
10.5792/ksrr.2015.27.1.43,Kyung ,singlebundleanteriorcruciateligamen,2015,singlebundleanteriorcruciateligamenKyung 2015
10.4103/0019-5413.152394,Sabat ,partialtearsofanteriorcruciateligam,2015,partialtearsofanteriorcruciateligamSabat 2015
10.3969/j.issn.2095-4344.2015.07.008,Zhang ,selectiveanteriorcruciateligamentbu,2015,selectiveanteriorcruciateligamentbuZhang 2015
10.1177/0363546514557939,Calvo ,transphysealanteriorcruciateligamen,2015,transphysealanteriorcruciateligamenCalvo 2015
10.1177/0363546514550981,Demange ,nonanatomicanteriorcruciateligament,2014,nonanatomicanteriorcruciateligamentDemange 2014
10.1055/s-0034-1368141,Elsallakh ,anteriorcruciateligamentreconstruct,2014,anteriorcruciateligamentreconstructElsallakh 2014
10.1016/j.eats.2014.08.007,Sonnery-Cottet ,anteriorcruciateligamentreconstruct,2014,anteriorcruciateligamentreconstructSonnery-Cottet 2014
10.1016/j.jotr.2013.11.001,Cheng ,anthropometricmeasurementoftunnelle,2014,anthropometricmeasurementoftunnelleCheng 2014
10.1007/s00167-013-2695-5,Barcellona ,theeffectofthighmuscleactivityonant,2014,theeffectofthighmuscleactivityonantBarcellona 2014
10.5455/medarh.2014.68.350-352,Dragičević-Cvjetković ,theeffectsofrehabilitationprotocolo,2014,theeffectsofrehabilitationprotocoloDragičević-Cvjetković 2014
10.1177/2325967114550274,Åhlén ,histologicalevaluationofregenerated,2014,histologicalevaluationofregeneratedÅhlén 2014
10.1177/2325967114S00046,Kaeding ,riskfactorsandpredictorsofsubsequen,2014,riskfactorsandpredictorsofsubsequenKaeding 2014
10.1016/j.apmr.2013.10.001,Vairo ,kneeflexorstrengthandenduranceprofi,2014,kneeflexorstrengthandenduranceprofiVairo 2014
10.1007/s00590-013-1175-4,Dave ,tunnelenlargement5yearsafteranterio,2014,tunnelenlargement5yearsafteranterioDave 2014
10.1177/2325967114S00041,Ferretti ,extraaarticularreconstructioninacld,2014,extraaarticularreconstructioninacldFerretti 2014
10.1177/2325967114S00038,Nawabi ,returntoplayandclinicaloutcomesafte,2014,returntoplayandclinicaloutcomesafteNawabi 2014
10.1016/j.eats.2014.07.002,Lee ,the5strandhamstringgraftinanteriorc,2014,the5strandhamstringgraftinanteriorcLee 2014
10.1016/j.knee.2014.09.004,Holsgaard-Larsen ,subjectivevsobjectivepredictorsoffu,2014,subjectivevsobjectivepredictorsoffuHolsgaard-Larsen 2014
10.1016/j.knee.2014.07.003,Borbas ,radiodenseligamentmarkersforradiogr,2014,radiodenseligamentmarkersforradiogrBorbas 2014
10.1590/1413-78522014220500338,de ,bonetunnelenlargementonanteriorcruc,2014,bonetunnelenlargementonanteriorcrucde 2014
10.1007/s12570-013-0243-x,Radwan ,anteriorcruciateligamentreconstruct,2014,anteriorcruciateligamentreconstructRadwan 2014
10.1007/s11999-014-3557-2,Richter ,anovelposteromedialapproachfortibia,2014,anovelposteromedialapproachfortibiaRichter 2014
10.1016/j.arthro.2014.02.041,Ho ,clinicalresultsofhamstringautograft,2014,clinicalresultsofhamstringautograftHo 2014
10.1016/j.jelekin.2014.04.014,Telianidis ,diminishedsubmaximalquadricepsforce,2014,diminishedsubmaximalquadricepsforceTelianidis 2014
10.1016/j.otsr.2014.03.001,Lemaitre ,aclreconstructioninchildren:atransp,2014,aclreconstructioninchildren:atranspLemaitre 2014
10.1590/s1413-78522014000100003,Takaes ,isokineticevaluationaftertwostagebi,2014,isokineticevaluationaftertwostagebiTakaes 2014
10.1016/j.eats.2013.08.004,Yasen ,trilink:anatomicdoublebundleanterio,2014,trilink:anatomicdoublebundleanterioYasen 2014
10.4055/cios.2014.6.1.32,Yang ,invivothreedimensionalimaginganalys,2014,invivothreedimensionalimaginganalysYang 2014
10.1371/journal.pone.0082462,Piontek ,arthroscopicallyassistedcombinedant,2013,arthroscopicallyassistedcombinedantPiontek 2013
10.1177/201010581302200403,Puah ,acomparisonofclinicaloutcomesoftwom,2013,acomparisonofclinicaloutcomesoftwomPuah 2013
10.1007/s00590-012-1106-9,Zhu ,anteriorcruciateligament(acl)autogr,2013,anteriorcruciateligament(acl)autogrZhu 2013
10.4085/1062-6050-48.3.23,Thomas ,lowerextremitymusclestrengthafteran,2013,lowerextremitymusclestrengthafteranThomas 2013
10.1007/s00167-012-2320-z,Sajovic ,onestagebilateralanteriorcruciateli,2013,onestagebilateralanteriorcruciateliSajovic 2013
10.1007/s00167-012-2330-x,Inderhaug ,longtermresultsafterreconstructiono,2013,longtermresultsafterreconstructionoInderhaug 2013
10.1177/0363546513493896,Kamien ,agegraftsizeandtegneractivitylevela,2013,agegraftsizeandtegneractivitylevelaKamien 2013
10.1016/j.arthro.2013.05.005,Ballal ,functionaloutcomeofprimaryhamstring,2013,functionaloutcomeofprimaryhamstringBallal 2013
10.1016/j.knee.2012.10.010,R ,robotickneelaxitytesting:reliabilit,2013,robotickneelaxitytesting:reliabilitR 2013
10.1177/2325967113486441,Kawaguchi ,tunnelenlargementandcoalitionaftera,2013,tunnelenlargementandcoalitionafteraKawaguchi 2013
10.1016/j.arthro.2013.02.003,Hatayama ,theimportanceoftibialtunnelplacemen,2013,theimportanceoftibialtunnelplacemenHatayama 2013
10.1177/0363546513485716,Kitamura ,anovelmedialcollateralligamentrecon,2013,anovelmedialcollateralligamentreconKitamura 2013
10.1186/1471-2474-14-150,Strandberg ,musclemorphometriceffectofanteriorc,2013,musclemorphometriceffectofanteriorcStrandberg 2013
10.1111/j.1445-2197.2012.06317.x,Sun ,anatomicsinglebundleanteriorcruciat,2013,anatomicsinglebundleanteriorcruciatSun 2013
10.1177/0363546512475205,Imhauser ,abnormaltibiofemoralcontactstressan,2013,abnormaltibiofemoralcontactstressanImhauser 2013
10.1016/j.arthro.2012.11.021,Ibrahim ,surgicalmanagementoftraumatickneedi,2013,surgicalmanagementoftraumatickneediIbrahim 2013
10.1007/s00167-012-2051-1,Koizumi ,theoutcomesafteranteriorcruciatelig,2013,theoutcomesafteranteriorcruciateligKoizumi 2013
10.1115/1.4023520,Cassidy ,combinedinvivo/invitromethodtostudy,2013,combinedinvivo/invitromethodtostudyCassidy 2013
10.1016/j.arthro.2012.08.012,Mae ,immediatepostoperativeanteriorknees,2013,immediatepostoperativeanteriorkneesMae 2013
10.3969/j.issn.2095-4344.2013.03.018,Zhang ,anteriorcruciateligamentreconstruct,2013,anteriorcruciateligamentreconstructZhang 2013
10.1007/s00264-012-1542-5,Nebelung ,improvedoutcomesafteranteriorcrucia,2013,improvedoutcomesafteranteriorcruciaNebelung 2013
10.1123/jsr.22.2.83,Lepley ,fatigue'slackofeffectonthighmusclea,2013,fatigue'slackofeffectonthighmuscleaLepley 2013
10.1177/0363546512466384,Choi ,correlationbetweenendobuttonlooplen,2013,correlationbetweenendobuttonlooplenChoi 2013
10.1016/j.knee.2012.05.009,Choi ,tibialtunnelwideningafterhamstringa,2013,tibialtunnelwideningafterhamstringaChoi 2013
10.1177/0363546512458257,Ohsawa ,clinicalandsecondlookarthroscopicst,2012,clinicalandsecondlookarthroscopicstOhsawa 2012
10.1016/j.arthro.2012.04.146,Ventura ,singleanddoublebundleanteriorcrucia,2012,singleanddoublebundleanteriorcruciaVentura 2012
10.1016/j.arthro.2012.04.145,Redler ,anteriorcruciateligamentreconstruct,2012,anteriorcruciateligamentreconstructRedler 2012
10.1007/s00402-012-1596-2,Nebelung ,highincidenceoftunnelwideningaftera,2012,highincidenceoftunnelwideningafteraNebelung 2012
10.1007/s00167-011-1869-2,Collette ,objectiveevaluationofanteriorkneela,2012,objectiveevaluationofanteriorkneelaCollette 2012
10.1186/1758-2555-4-36,Tajima ,anteriorcruciateligamentreconstruct,2012,anteriorcruciateligamentreconstructTajima 2012
10.1016/j.arthro.2012.03.027,Lee ,intraoperativecorrelationanalysisbe,2012,intraoperativecorrelationanalysisbeLee 2012
10.1016/j.knee.2011.12.006,Alkjaer ,antagonistmusclemomentisincreasedin,2012,antagonistmusclemomentisincreasedinAlkjaer 2012
10.1016/j.arthro.2012.02.014,Patras ,hamstringdominantstrategyofthebonep,2012,hamstringdominantstrategyofthebonepPatras 2012
10.1186/1758-2555-4-29,Carmont ,thediagnosticvalueofthestumpimpinge,2012,thediagnosticvalueofthestumpimpingeCarmont 2012
10.1016/j.fjmd.2012.06.003,Lee ,functionaloutcomeofdoublebundleante,2012,functionaloutcomeofdoublebundleanteLee 2012
10.1590/S0102-86502012000800010,Zhang ,comparisonoftwomethodsoffemoraltunn,2012,comparisonoftwomethodsoffemoraltunnZhang 2012
10.1177/0363546512449611,Åhlén ,bilateralmagneticresonanceimagingan,2012,bilateralmagneticresonanceimaginganÅhlén 2012
10.1007/s00264-012-1488-7,Prado ,anewtechniqueindoublebundleanterior,2012,anewtechniqueindoublebundleanteriorPrado 2012
10.1007/s00167-011-1687-6,Kondo ,clinicalcomparisonoftwosuspensoryfi,2012,clinicalcomparisonoftwosuspensoryfiKondo 2012
10.5792/ksrr.2012.24.2.113,Ko ,correlationbetweenhamstringflexorpo,2012,correlationbetweenhamstringflexorpoKo 2012
10.1016/j.jelekin.2012.01.013,Klyne ,theeffectofanteriorcruciateligament,2012,theeffectofanteriorcruciateligamentKlyne 2012
10.1016/j.arthro.2011.11.033,Ohsawa ,arthroscopicevaluationofpreservedli,2012,arthroscopicevaluationofpreservedliOhsawa 2012
10.3928/01477447-20120426-18,Üzümcügil ,effectofpeekpolymerontunnelwidening,2012,effectofpeekpolymerontunnelwideningÜzümcügil 2012
10.1177/0363546512438508,Hui ,outcomeofanatomictransphysealanteri,2012,outcomeofanatomictransphysealanteriHui 2012
10.5792/ksrr.2012.24.1.34,Kong ,crosspinsversusendobuttonfemoralfix,2012,crosspinsversusendobuttonfemoralfixKong 2012
10.1053/j.otsm.2012.03.008,Larson ,isometryofthelateralcollateralandpo,2012,isometryofthelateralcollateralandpoLarson 2012
10.1053/j.otsm.2012.03.004,Zaffagnini ,doublebundleanteriorcruciateligamen,2012,doublebundleanteriorcruciateligamenZaffagnini 2012
10.5671/ca.2012361s.201,Zelić ,resultsofthesurgicalreconstructiono,2012,resultsofthesurgicalreconstructionoZelić 2012
10.1007/s00402-011-1391-5,Tucciarone ,meniscaltearrepairedwithfastfixsutu,2012,meniscaltearrepairedwithfastfixsutuTucciarone 2012
