ID,,PMID,Graft,,Title,Authors,Citation,First Author,Journal,Year,Create Date,PMCID,NIHMS ID,DOI
256,PubMed/MEDLINE,256,HT,Matsumoto T (2014),Reduction of tunnel enlargement with use of autologous ruptured tissue in anterior cruciate ligament reconstruction: a pilot clinical trial,"Matsumoto T, Kuroda R, Matsushita T, Araki D, Hoshino Y, Nagamune K, Kurosaka M.",Arthroscopy. 2014 Apr;30(4):468-74. doi: 10.1016/j.arthro.2013.12.014. Epub 2014 Feb 25.,Matsumoto T,Arthroscopy,2014,3/4/2014,,,10.1016/j.arthro.2013.12.014
257,PubMed/MEDLINE,257,HT,Wang CJ (2014),Shockwave therapy improves anterior cruciate ligament reconstruction,"Wang CJ, Ko JY, Chou WY, Hsu SL, Ko SF, Huang CC, Chang HW.",J Surg Res. 2014 May 1;188(1):110-8. doi: 10.1016/j.jss.2014.01.050. Epub 2014 Jan 31.,Wang CJ,J Surg Res,2014,2/25/2014,,,10.1016/j.jss.2014.01.050
258,PubMed/MEDLINE,258,HT,Karimi-Mobarakeh M (2015),Role of gracilis harvesting in four-strand hamstring tendon anterior cruciate ligament reconstruction: a double-blinded prospective randomized clinical trial,"Karimi-Mobarakeh M, Mardani-Kivi M, Mortazavi A, Saheb-Ekhtiari K, Hashemi-Motlagh K.",Knee Surg Sports Traumatol Arthrosc. 2015 Apr;23(4):1086-91. doi: 10.1007/s00167-014-2890-z. Epub 2014 Feb 15.,Karimi-Mobarakeh M,Knee Surg Sports Traumatol Arthrosc,2015,2/18/2014,,,10.1007/s00167-014-2890-z
259,PubMed/MEDLINE,259,HT,Gifstad T (2014),Femoral fixation of hamstring tendon grafts in ACL reconstructions: the 2-year follow-up results of a prospective randomized controlled study,"Gifstad T, Drogset JO, Gr�ntvedt T, Hortemo GS.",Knee Surg Sports Traumatol Arthrosc. 2014 Sep;22(9):2153-62. doi: 10.1007/s00167-013-2652-3. Epub 2013 Sep 5.,Gifstad T,Knee Surg Sports Traumatol Arthrosc,2014,9/6/2013,,,10.1007/s00167-013-2652-3
260,PubMed/MEDLINE,260,HT,Offerhaus C (2014),[Knee laxity in anterior cruciate ligament reconstruction. The influence of graft rotation using interference screw fixation],"Offerhaus C, Balke M, Braas M, Pennig D, Gick S, H�her J.",Unfallchirurg. 2014 Sep;117(9):822-8. doi: 10.1007/s00113-013-2420-3.,Offerhaus C,Unfallchirurg,2014,8/17/2013,,,10.1007/s00113-013-2420-3
261,PubMed/MEDLINE,261,HT,Ahld�n M (2013),A prospective randomized study comparing double- and single-bundle techniques for anterior cruciate ligament reconstruction,"Ahld�n M, Sernert N, Karlsson J, Kartus J.",Am J Sports Med. 2013 Nov;41(11):2484-91. doi: 10.1177/0363546513497926. Epub 2013 Aug 6.,Ahld�n M,Am J Sports Med,2013,8/8/2013,,,10.1177/0363546513497926
262,PubMed/MEDLINE,262,HT,Iorio R (2013),Nanohydroxyapatite-based bone graft substitute in tunnel enlargement after ACL surgery: RMN study,"Iorio R, Di Sanzo V, Vadal� A, Mazza D, Valeo L, Messano GA, Redler A, Iorio C, Bolle G, Conteduca F, Ferretti A.",Clin Ter. 2013;164(2):e101-6. doi: 10.7417/CT.2013.1540.,Iorio R,Clin Ter,2013,5/24/2013,,,10.7417/CT.2013.1540
263,PubMed/MEDLINE,263,HT,Christensen JC (2013),The effects of early aggressive rehabilitation on outcomes after anterior cruciate ligament reconstruction using autologous hamstring tendon: a randomized clinical trial,"Christensen JC, Goldfine LR, West HS.",J Sport Rehabil. 2013 Aug;22(3):191-201. doi: 10.1123/jsr.22.3.191. Epub 2013 Apr 9.,Christensen JC,J Sport Rehabil,2013,4/13/2013,,,10.1123/jsr.22.3.191
264,PubMed/MEDLINE,264,HT,Fu CL (2013),The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial,"Fu CL, Yung SH, Law KY, Leung KH, Lui PY, Siu HK, Chan KM.",Am J Sports Med. 2013 Apr;41(4):804-14. doi: 10.1177/0363546513476473. Epub 2013 Mar 4.,Fu CL,Am J Sports Med,2013,3/6/2013,,,10.1177/0363546513476473
265,PubMed/MEDLINE,265,HT,Mirzatolooei F (2013),The impact of platelet-rich plasma on the prevention of tunnel widening in anterior cruciate ligament reconstruction using quadrupled autologous hamstring tendon: a randomised clinical trial,"Mirzatolooei F, Alamdari MT, Khalkhali HR.",Bone Joint J. 2013 Jan;95-B(1):65-9. doi: 10.1302/0301-620X.95B1.30487.,Mirzatolooei F,Bone Joint J,2013,1/12/2013,,,10.1302/0301-620X.95B1.30487
266,PubMed/MEDLINE,266,HT,Hwang DH (2013),Does press-fit technique reduce tunnel volume enlargement after anterior cruciate ligament reconstruction with autologous hamstring tendons? A prospective randomized computed tomography study,"Hwang DH, Shetty GM, Kim JI, Kwon JH, Song JK, Mu�oz M, Lee JS, Nha KW.",Arthroscopy. 2013 Jan;29(1):83-8. doi: 10.1016/j.arthro.2012.07.007.,Hwang DH,Arthroscopy,2013,1/2/2013,,,10.1016/j.arthro.2012.07.007
267,PubMed/MEDLINE,267,HT,Bourke HE (2013),Randomized controlled trial of osteoconductive fixation screws for anterior cruciate ligament reconstruction: a comparison of the Calaxo and Milagro screws,"Bourke HE, Salmon LJ, Waller A, Winalski CS, Williams HA, Linklater JM, Vasanji A, Roe JP, Pinczewski LA.",Arthroscopy. 2013 Jan;29(1):74-82. doi: 10.1016/j.arthro.2012.10.021.,Bourke HE,Arthroscopy,2013,1/2/2013,,,10.1016/j.arthro.2012.10.021
268,PubMed/MEDLINE,268,HT,Mirzatolooei F (2012),Comparison of short term clinical outcomes between transtibial and transportal TransFix� femoral fixation in hamstring ACL reconstruction,Mirzatolooei F.,Acta Orthop Traumatol Turc. 2012;46(5):361-6. doi: 10.3944/aott.2012.2679.,Mirzatolooei F,Acta Orthop Traumatol Turc,2012,12/28/2012,,,10.3944/aott.2012.2679
269,PubMed/MEDLINE,269,HT,Zhang Q (2014),The effect of remnant preservation on tibial tunnel enlargement in ACL reconstruction with hamstring autograft: a prospective randomized controlled trial,"Zhang Q, Zhang S, Cao X, Liu L, Liu Y, Li R.",Knee Surg Sports Traumatol Arthrosc. 2014 Jan;22(1):166-73. doi: 10.1007/s00167-012-2341-7. Epub 2012 Dec 15.,Zhang Q,Knee Surg Sports Traumatol Arthrosc,2014,12/18/2012,,,10.1007/s00167-012-2341-7
270,PubMed/MEDLINE,270,HT,Koutras G (2013),Short-term functional and clinical outcomes after ACL reconstruction with hamstrings autograft: transtibial versus anteromedial portal technique,"Koutras G, Papadopoulos P, Terzidis IP, Gigis I, Pappas E.",Knee Surg Sports Traumatol Arthrosc. 2013 Aug;21(8):1904-9. doi: 10.1007/s00167-012-2323-9. Epub 2012 Dec 1.,Koutras G,Knee Surg Sports Traumatol Arthrosc,2013,12/4/2012,,,10.1007/s00167-012-2323-9
271,PubMed/MEDLINE,271,HT,Zhang Q (2012),Comparison of two methods of femoral tunnel preparation in single-bundle anterior cruciate ligament reconstruction: a prospective randomized study,"Zhang Q, Zhang S, Li R, Liu Y, Cao X.",Acta Cir Bras. 2012 Aug;27(8):572-6. doi: 10.1590/s0102-86502012000800010.,Zhang Q,Acta Cir Bras,2012,8/2/2012,,,10.1590/s0102-86502012000800010
272,PubMed/MEDLINE,272,HT,Mutsuzaki H (2012),Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial,"Mutsuzaki H, Kanamori A, Ikeda K, Hioki S, Kinugasa T, Sakane M.",Am J Sports Med. 2012 Aug;40(8):1772-80. doi: 10.1177/0363546512449618. Epub 2012 Jun 19.,Mutsuzaki H,Am J Sports Med,2012,6/21/2012,,,10.1177/0363546512449618
273,PubMed/MEDLINE,273,HT,Suomalainen P (2012),Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective randomized study with 5-year results,"Suomalainen P, J�rvel� T, Paakkala A, Kannus P, J�rvinen M.",Am J Sports Med. 2012 Jul;40(7):1511-8. doi: 10.1177/0363546512448177. Epub 2012 Jun 11.,Suomalainen P,Am J Sports Med,2012,6/14/2012,,,10.1177/0363546512448177
274,PubMed/MEDLINE,274,HT,Lahner M (2012),[Outcome 4 years after isolated single-bundle posterior cruciate ligament reconstruction],"Lahner M, Vogel T, Schulz MS, Strobel MJ.",Orthopade. 2012 Mar;41(3):206-11. doi: 10.1007/s00132-012-1898-7.,Lahner M,Orthopade,2012,3/13/2012,,,10.1007/s00132-012-1898-7
275,PubMed/MEDLINE,275,HT,Lee S (2012),Comparison of anterior and rotatory laxity using navigation between single- and double-bundle ACL reconstruction: prospective randomized trial,"Lee S, Kim H, Jang J, Seong SC, Lee MC.",Knee Surg Sports Traumatol Arthrosc. 2012 Apr;20(4):752-61. doi: 10.1007/s00167-012-1880-2. Epub 2012 Jan 25.,Lee S,Knee Surg Sports Traumatol Arthrosc,2012,1/26/2012,,,10.1007/s00167-012-1880-2
276,PubMed/MEDLINE,276,HT,Yasuda K (2012),A pilot study of anatomic double-bundle anterior cruciate ligament reconstruction with ligament remnant tissue preservation,"Yasuda K, Kondo E, Kitamura N, Kawaguchi Y, Kai S, Tanabe Y.",Arthroscopy. 2012 Mar;28(3):343-53. doi: 10.1016/j.arthro.2011.08.305. Epub 2011 Dec 7.,Yasuda K,Arthroscopy,2012,12/14/2011,,,10.1016/j.arthro.2011.08.305
277,PubMed/MEDLINE,277,HT,Hussein M (2012),"Prospective randomized clinical evaluation of conventional single-bundle, anatomic single-bundle, and anatomic double-bundle anterior cruciate ligament reconstruction: 281 cases with 3- to 5-year follow-up","Hussein M, van Eck CF, Cretnik A, Dinevski D, Fu FH.",Am J Sports Med. 2012 Mar;40(3):512-20. doi: 10.1177/0363546511426416. Epub 2011 Nov 15.,Hussein M,Am J Sports Med,2012,11/17/2011,,,10.1177/0363546511426416
278,PubMed/MEDLINE,278,HT,Noh JH (2011),Anterior cruciate ligament reconstruction using 4-strand hamstring autograft: conventional single-bundle technique versus oval-footprint technique,"Noh JH, Yang BG, Roh YH, Kim SW, Kim W.",Arthroscopy. 2011 Nov;27(11):1502-10. doi: 10.1016/j.arthro.2011.06.027. Epub 2011 Sep 15.,Noh JH,Arthroscopy,2011,9/20/2011,,,10.1016/j.arthro.2011.06.027
279,PubMed/MEDLINE,279,HT,Gobbi A (2012),Single- versus double-bundle ACL reconstruction: is there any difference in stability and function at 3-year followup?,"Gobbi A, Mahajan V, Karnatzikos G, Nakamura N.",Clin Orthop Relat Res. 2012 Mar;470(3):824-34. doi: 10.1007/s11999-011-1940-9.,Gobbi A,Clin Orthop Relat Res,2012,6/14/2011,PMC3270186,,10.1007/s11999-011-1940-9
280,PubMed/MEDLINE,280,HT,Sabat D (2011),Tunnel widening after anterior cruciate ligament reconstruction: a prospective randomized computed tomography--based study comparing 2 different femoral fixation methods for hamstring graft,"Sabat D, Kundu K, Arora S, Kumar V.",Arthroscopy. 2011 Jun;27(6):776-83. doi: 10.1016/j.arthro.2011.02.009.,Sabat D,Arthroscopy,2011,6/1/2011,,,10.1016/j.arthro.2011.02.009
281,PubMed/MEDLINE,281,HT,De Wall M (2011),Tibial fixation in anterior cruciate ligament reconstruction: a prospective randomized study comparing metal interference screw and staples with a centrally placed polyethylene screw and sheath,"De Wall M, Scholes CJ, Patel S, Coolican MR, Parker DA.",Am J Sports Med. 2011 Sep;39(9):1858-64. doi: 10.1177/0363546511406234. Epub 2011 May 27.,De Wall M,Am J Sports Med,2011,5/31/2011,,,10.1177/0363546511406234
282,PubMed/MEDLINE,282,HT,Suomalainen P (2011),Double-bundle versus single-bundle anterior cruciate ligament reconstruction: randomized clinical and magnetic resonance imaging study with 2-year follow-up,"Suomalainen P, Moisala AS, Paakkala A, Kannus P, J�rvel� T.",Am J Sports Med. 2011 Aug;39(8):1615-22. doi: 10.1177/0363546511405024. Epub 2011 May 24.,Suomalainen P,Am J Sports Med,2011,5/26/2011,,,10.1177/0363546511405024
283,PubMed/MEDLINE,283,HT,Isberg J (2011),Will early reconstruction prevent abnormal kinematics after ACL injury? Two-year follow-up using dynamic radiostereometry in 14 patients operated with hamstring autografts,"Isberg J, Fax�n E, Laxdal G, Eriksson BI, K�rrholm J, Karlsson J.",Knee Surg Sports Traumatol Arthrosc. 2011 Oct;19(10):1634-42. doi: 10.1007/s00167-011-1399-y. Epub 2011 May 18.,Isberg J,Knee Surg Sports Traumatol Arthrosc,2011,5/19/2011,,,10.1007/s00167-011-1399-y
284,PubMed/MEDLINE,284,HT,Izawa T (2011),Comparison of rotatory stability after anterior cruciate ligament reconstruction between single-bundle and double-bundle techniques,"Izawa T, Okazaki K, Tashiro Y, Matsubara H, Miura H, Matsuda S, Hashizume M, Iwamoto Y.",Am J Sports Med. 2011 Jul;39(7):1470-7. doi: 10.1177/0363546510397172. Epub 2011 Feb 24.,Izawa T,Am J Sports Med,2011,2/26/2011,,,10.1177/0363546510397172
285,PubMed/MEDLINE,285,HT,Lee YS (2011),Comparative outcome analysis of malpositioned and properly positioned fixation groups after hamstring autograft ACL reconstruction with femoral cross-pin fixation,"Lee YS, Ha JK, Kim YJ, Yang SJ, Lee MY, Kim JG.",Knee. 2011 Jan;18(1):30-3. doi: 10.1016/j.knee.2010.09.004. Epub 2010 Oct 30.,Lee YS,Knee,2011,11/2/2010,,,10.1016/j.knee.2010.09.004
286,PubMed/MEDLINE,286,HT,Sobhy MH (2010),Neurovascular safety and clinical outcome of outside-in repair of tears of the posterior horn of the medial meniscus,"Sobhy MH, AbouElsoud MM, Kamel EM, Desouki AM.",Arthroscopy. 2010 Dec;26(12):1648-54. doi: 10.1016/j.arthro.2010.05.018. Epub 2010 Oct 8.,Sobhy MH,Arthroscopy,2010,10/12/2010,,,10.1016/j.arthro.2010.05.018
287,PubMed/MEDLINE,287,HT,Price R (2010),Prospective randomized comparison of endobutton versus cross-pin femoral fixation in hamstring anterior cruciate ligament reconstruction with 2-year follow-up,"Price R, Stoney J, Brown G.",ANZ J Surg. 2010 Mar;80(3):162-5. doi: 10.1111/j.1445-2197.2009.05128.x.,Price R,ANZ J Surg,2010,6/26/2010,,,10.1111/j.1445-2197.2009.05128.x
288,PubMed/MEDLINE,288,HT,Vogrin M (2010),The effect of platelet-derived growth factors on knee stability after anterior cruciate ligament reconstruction: a prospective randomized clinical study,"Vogrin M, Rupreht M, Crnjac A, Dinevski D, Krajnc Z, Recnik G.",Wien Klin Wochenschr. 2010 May;122 Suppl 2:91-5. doi: 10.1007/s00508-010-1340-2.,Vogrin M,Wien Klin Wochenschr,2010,6/3/2010,,,10.1007/s00508-010-1340-2
289,PubMed/MEDLINE,289,HT,Stener S (2010),"A long-term, prospective, randomized study comparing biodegradable and metal interference screws in anterior cruciate ligament reconstruction surgery: radiographic results and clinical outcome","Stener S, Ejerhed L, Sernert N, Laxdal G, Rostg�rd-Christensen L, Kartus J.",Am J Sports Med. 2010 Aug;38(8):1598-605. doi: 10.1177/0363546510361952. Epub 2010 Apr 14.,Stener S,Am J Sports Med,2010,4/16/2010,,,10.1177/0363546510361952
290,PubMed/MEDLINE,290,HT,Raviraj A (2010),A comparison of early and delayed arthroscopically-assisted reconstruction of the anterior cruciate ligament using hamstring autograft,"Raviraj A, Anand A, Kodikal G, Chandrashekar M, Pai S.",J Bone Joint Surg Br. 2010 Apr;92(4):521-6. doi: 10.1302/0301-620X.92B4.22973.,Raviraj A,J Bone Joint Surg Br,2010,4/2/2010,,,10.1302/0301-620X.92B4.22973
291,PubMed/MEDLINE,291,HT,Basad E (2010),[Comparative study after hamstring ACL plasty with RigidFix (pin fixation) and EndoButton (anchor fixation)],"Basad E, Kipper A, W�sten OA, St�rz H, Ishaque BA.",Z Orthop Unfall. 2010 May;148(3):276-81. doi: 10.1055/s-0029-1240737. Epub 2010 Feb 19.,Basad E,Z Orthop Unfall,2010,2/23/2010,,,10.1055/s-0029-1240737
292,PubMed/MEDLINE,292,HT,Jagodzinski M (2010),Biodegradable screw versus a press-fit bone plug fixation for hamstring anterior cruciate ligament reconstruction: a prospective randomized study,"Jagodzinski M, Geiges B, von Falck C, Knobloch K, Haasper C, Brand J, Hankemeier S, Krettek C, Meller R.",Am J Sports Med. 2010 Mar;38(3):501-8. doi: 10.1177/0363546509350325. Epub 2009 Dec 31.,Jagodzinski M,Am J Sports Med,2010,1/2/2010,,,10.1177/0363546509350325
293,PubMed/MEDLINE,293,HT,Ibrahim SA (2009),Anterior cruciate ligament reconstruction using autologous hamstring double bundle graft compared with single bundle procedures,"Ibrahim SA, Hamido F, Al Misfer AK, Mahgoob A, Ghafar SA, Alhran H.",J Bone Joint Surg Br. 2009 Oct;91(10):1310-5. doi: 10.1302/0301-620X.91B10.21886.,Ibrahim SA,J Bone Joint Surg Br,2009,10/2/2009,,,10.1302/0301-620X.91B10.21886
294,PubMed/MEDLINE,294,HT,Aglietti P (2010),"Comparison between single-and double-bundle anterior cruciate ligament reconstruction: a prospective, randomized, single-blinded clinical trial","Aglietti P, Giron F, Losco M, Cuomo P, Ciardullo A, Mondanelli N.",Am J Sports Med. 2010 Jan;38(1):25-34. doi: 10.1177/0363546509347096. Epub 2009 Sep 30.,Aglietti P,Am J Sports Med,2010,10/2/2009,,,10.1177/0363546509347096
295,PubMed/MEDLINE,295,HT,Sastre S (2010),"Double-bundle versus single-bundle ACL reconstruction using the horizontal femoral position: a prospective, randomized study","Sastre S, Popescu D, N��ez M, Pomes J, Tomas X, Peidro L.",Knee Surg Sports Traumatol Arthrosc. 2010 Jan;18(1):32-6. doi: 10.1007/s00167-009-0844-7. Epub 2009 Jun 26.,Sastre S,Knee Surg Sports Traumatol Arthrosc,2010,6/27/2009,,,10.1007/s00167-009-0844-7
296,PubMed/MEDLINE,296,HT,Stengel D (2009),Bioresorbable pins and interference screws for fixation of hamstring tendon grafts in anterior cruciate ligament reconstruction surgery: a randomized controlled trial,"Stengel D, Casper D, Bauwens K, Ekkernkamp A, Wich M.",Am J Sports Med. 2009 Sep;37(9):1692-8. doi: 10.1177/0363546509333008. Epub 2009 May 29.,Stengel D,Am J Sports Med,2009,6/2/2009,,,10.1177/0363546509333008
297,PubMed/MEDLINE,297,HT,Robert H (2009),"A new knee arthrometer, the GNRB: experience in ACL complete and partial tears","Robert H, Nouveau S, Gageot S, Gagni�re B.",Orthop Traumatol Surg Res. 2009 May;95(3):171-6. doi: 10.1016/j.otsr.2009.03.009. Epub 2009 May 7.,Robert H,Orthop Traumatol Surg Res,2009,5/9/2009,,,10.1016/j.otsr.2009.03.009
298,PubMed/MEDLINE,298,HT,Marcacci M (2009),Anterior cruciate ligament reconstruction associated with extra-articular tenodesis: A prospective clinical and radiographic evaluation with 10- to 13-year follow-up,"Marcacci M, Zaffagnini S, Giordano G, Iacono F, Presti ML.",Am J Sports Med. 2009 Apr;37(4):707-14. doi: 10.1177/0363546508328114. Epub 2009 Feb 3.,Marcacci M,Am J Sports Med,2009,2/6/2009,,,10.1177/0363546508328114
299,PubMed/MEDLINE,299,HT,Schneider FJ (2008),[Anterior cruciate ligament reconstruction with semitendinosus tendon in children],"Schneider FJ, Kraus T, Linhart WE.",Oper Orthop Traumatol. 2008 Oct-Nov;20(4-5):409-22. doi: 10.1007/s00064-008-1412-x.,Schneider FJ,Oper Orthop Traumatol,2008,1/27/2009,,,10.1007/s00064-008-1412-x
300,PubMed/MEDLINE,300,HT,Moisala AS (2008),Comparison of the bioabsorbable and metal screw fixation after ACL reconstruction with a hamstring autograft in MRI and clinical outcome: a prospective randomized study,"Moisala AS, J�rvel� T, Paakkala A, Paakkala T, Kannus P, J�rvinen M.",Knee Surg Sports Traumatol Arthrosc. 2008 Dec;16(12):1080-6. doi: 10.1007/s00167-008-0593-z. Epub 2008 Sep 2.,Moisala AS,Knee Surg Sports Traumatol Arthrosc,2008,9/3/2008,,,10.1007/s00167-008-0593-z
301,PubMed/MEDLINE,301,HT,Myers P (2008),Bioabsorbable versus titanium interference screws with hamstring autograft in anterior cruciate ligament reconstruction: a prospective randomized trial with 2-year follow-up,"Myers P, Logan M, Stokes A, Boyd K, Watts M.",Arthroscopy. 2008 Jul;24(7):817-23. doi: 10.1016/j.arthro.2008.02.011. Epub 2008 Apr 14.,Myers P,Arthroscopy,2008,7/1/2008,,,10.1016/j.arthro.2008.02.011
302,PubMed/MEDLINE,302,HT,Kondo E (2008),Prospective clinical comparisons of anatomic double-bundle versus single-bundle anterior cruciate ligament reconstruction procedures in 328 consecutive patients,"Kondo E, Yasuda K, Azuma H, Tanabe Y, Yagi T.",Am J Sports Med. 2008 Sep;36(9):1675-87. doi: 10.1177/0363546508317123. Epub 2008 May 19.,Kondo E,Am J Sports Med,2008,5/21/2008,,,10.1177/0363546508317123
303,PubMed/MEDLINE,303,HT,Benazzo F (2008),"Effects of biophysical stimulation in patients undergoing arthroscopic reconstruction of anterior cruciate ligament: prospective, randomized and double blind study","Benazzo F, Zanon G, Pederzini L, Modonesi F, Cardile C, Falez F, Ciolli L, La Cava F, Giannini S, Buda R, Setti S, Caruso G, Massari L.",Knee Surg Sports Traumatol Arthrosc. 2008 Jun;16(6):595-601. doi: 10.1007/s00167-008-0519-9. Epub 2008 Apr 2.,Benazzo F,Knee Surg Sports Traumatol Arthrosc,2008,4/4/2008,PMC2413121,,10.1007/s00167-008-0519-9
304,PubMed/MEDLINE,304,HT,Capuano L (2008),No difference in clinical results between femoral transfixation and bio-interference screw fixation in hamstring tendon ACL reconstruction. A preliminary study,"Capuano L, Hardy P, Longo UG, Denaro V, Maffulli N.",Knee. 2008 Jun;15(3):174-9. doi: 10.1016/j.knee.2008.02.003. Epub 2008 Mar 25.,Capuano L,Knee,2008,3/28/2008,,,10.1016/j.knee.2008.02.003
