,title,authors,journal,year,doi,id,source
52,Extracorporeal Shockwave Therapy Improves Outcome after Primary Anterior Cruciate Ligament Reconstruction with Hamstring Tendons,"Weninger P., Thallinger C., Chytilek M., Hanel Y., Steffel C., Karimi R., Feichtinger X.",Journal of Clinical Medicine (2023) 12:10 Article Number: 3350. Date of Publication: 1 May 2023,2023,10.3390/jcm12103350,https://www.embase.com/search/results?subaction=viewrecord&id=L2023426209&from=export,Embase
53,Reduced Knee Flexion Strength 18 Years After ACL Reconstruction in Hamstring Group,,clinicaltrials.gov (2023). Date of Publication: 17 Apr 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05876013&from=export,Embase
54,To Compare the Functional Outcome of Arthroscopic Reconstruction of Anterior Cruciate Ligament Using Patellar Tendon Bone Grafts v/s Hamstrings Graft: A Multicentric Study,"Meena V.K., Lakhotia D., Nama K.G., Joshi S.",International Journal of Life Sciences Biotechnology and Pharma Research (2023) 12:2 (2277-2281). Date of Publication: 1 Apr 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=L2039490534&from=export,Embase
55,Comparison of Two Muscle Strengthening Programs on the Return-to-exercise Criteria in Patients With Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2023). Date of Publication: 30 Mar 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05814445&from=export,Embase
56,Brace-Free Rehabilitation after Isolated Anterior Cruciate Ligament Reconstruction with Hamstring Tendon Autograft Is Not Inferior to Brace-Based Rehabilitation—A Randomised Controlled Trial,"Schoepp C., Ohmann T., Martin W., Praetorius A., Seelmann C., Dudda M., Stengel D., Hax J.",Journal of Clinical Medicine (2023) 12:5 Article Number: 2074. Date of Publication: 1 Mar 2023,2023,10.3390/jcm12052074,https://www.embase.com/search/results?subaction=viewrecord&id=L2022039392&from=export,Embase
57,A comparison of the outcomes of anterior curciate ligament reconstruction with large-size graft versus reconstruction with average-size graft combined with extraarticular tenodesis,"El-Azab H., Moursy M., Mohamed M.A., Elsayed M.",Injury (2023) 54:3 (976-982). Date of Publication: 1 Mar 2023,2023,10.1016/j.injury.2023.01.033,https://www.embase.com/search/results?subaction=viewrecord&id=L2022461565&from=export,Embase
58,"Anterior Cruciate Ligament Reconstruction Using a 4-Strand Semitendinosus Tendon Graft or a Doubled Semitendinosus and Gracilis Tendon Graft: A 4.5-Year Prospective, Randomized, Double-Blind, Parallel-Group Study","Kuliński K., Waśko M.K., Tramś E., Malesa K., Pomianowski S., Kamiński R.",The American journal of sports medicine (2023) 51:3 (615-626). Date of Publication: 1 Mar 2023,2023,10.1177/03635465221149738,https://www.embase.com/search/results?subaction=viewrecord&id=L640443246&from=export,Embase
59,Patient Decision Making in Anterior Cruciate Ligament Reconstruction: A Discrete Choice Experiment Examining Graft Preference,"Sonnier J.H., Paul R.W., Sando H.E., Hall A.T., Tjoumakaris F.P., Cohen S.B., Freedman K.B.",Orthopaedic Journal of Sports Medicine (2023) 11:2. Date of Publication: 1 Feb 2023,2023,10.1177/23259671221144983,https://www.embase.com/search/results?subaction=viewrecord&id=L2021343972&from=export,Embase
60,Anterior Cruciate Ligament Reconstruction With Quadriceps Tendon Bone Autograft,,clinicaltrials.gov (2023). Date of Publication: 4 Jan 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05673356&from=export,Embase
61,Prospective Study of Assessment of Proprioception Recovery Post Anatomical Anterior Cruciate Ligament Reconstruction with Remnant Retention,"Bansal A., Dachepalli S., Agarwal S.",International Journal of Pharmaceutical and Clinical Research (2023) 15:4 (1619-1629). Date of Publication: 2023,2023,,https://www.embase.com/search/results?subaction=viewrecord&id=L2023822448&from=export,Embase
62,Use of Nordic Hamstring Exercise to Improve Hamstrings Function in Patients After ACL Reconstruction,,clinicaltrials.gov (2022). Date of Publication: 2 Nov 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05738200&from=export,Embase
63,No differences found in long-term outcomes of a randomized controlled trial comparing ipsilateral versus contralateral hamstring graft in ACL reconstruction,"Beaudoin A., Ogborn D., McRae S., Larose G., Brown H., McCormack R., MacDonald P.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2022) 30:11 (3718-3725). Date of Publication: 1 Nov 2022",2022,10.1007/s00167-022-06980-x,https://www.embase.com/search/results?subaction=viewrecord&id=L637925651&from=export,Embase
64,Comparison of Quadriceps and Hamstring Muscle Strength after Exercises with and without Blood Flow Restriction following Anterior Cruciate Ligament Surgery: A Randomized Controlled Trial,"Vieira de Melo R.F., Komatsu W.R., Freitas M.S., Vieira de Melo M.E., Cohen M.",Journal of rehabilitation medicine (2022) 54 (jrm00337). Date of Publication: 1 Nov 2022,2022,10.2340/jrm.v54.2550,https://www.embase.com/search/results?subaction=viewrecord&id=L639177457&from=export,Embase
65,Comparison of Two ACL Reconstruction Techniques: All-inside Versus Complete Tibial Tunnel Technique Using Adjustable Suspensory Fixation,,clinicaltrials.gov (2022). Date of Publication: 6 Oct 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05574946&from=export,Embase
66,Increased posterior tibial slope is an independent risk factor of anterior cruciate ligament reconstruction graft rupture irrespective of graft choice,"Cruz C.A., Mannino B.J., Pike A., Thoma D., Lindell K., Kerbel Y.E., McCadden A., Lopez A.J., Bottoni C.R.",Journal of ISAKOS (2022) 7:5 (100-104). Date of Publication: 1 Oct 2022,2022,10.1016/j.jisako.2022.04.002,https://www.embase.com/search/results?subaction=viewrecord&id=L2018413743&from=export,Embase
67,Comparable Instrumented Knee Joint Laxity and Patient-Reported Outcomes After ACL Repair With Dynamic Intraligamentary Stabilization or ACL Reconstruction: 5-Year Results of a Randomized Controlled Trial,"Glasbrenner J., Raschke M.J., Kittl C., Herbst E., Peez C., Briese T., Michel P.A., Herbort M., Kösters C., Schliemann B.",The American journal of sports medicine (2022) 50:12 (3256-3264). Date of Publication: 1 Oct 2022,2022,10.1177/03635465221117777,https://www.embase.com/search/results?subaction=viewrecord&id=L638838449&from=export,Embase
68,All-Inside Single-Bundle for ACL Reconstruction With Full Thickness of the Peroneus Longus Tendon Compared to the Six-strand-hamstring Autograft,,clinicaltrials.gov (2022). Date of Publication: 27 Sep 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05580133&from=export,Embase
69,ACL Reconstruction with Bone Tendon Bone (BTB) Autograft with Versus Without Internal Brace - Clinical and Radiographic Outcomes,,clinicaltrials.gov (2022). Date of Publication: 4 Sep 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05532189&from=export,Embase
70,Radial Extracorporeal Shock Wave Therapy Enhances Graft Maturation at 2-Year Follow-up After ACL Reconstruction: A Randomized Controlled Trial,"Zhang S., Wen A., Li S., Yao W., Liu C., Lin Z., Jin Z., Chen J., Hua Y., Chen S., Li Y.",Orthopaedic Journal of Sports Medicine (2022) 10:9. Date of Publication: 1 Sep 2022,2022,10.1177/23259671221116340,https://www.embase.com/search/results?subaction=viewrecord&id=L2019388551&from=export,Embase
71,Graft choices for anterolateral ligament knee reconstruction surgery: Current concepts,"Chalidis B., Pitsilos C., Kitridis D., Givissis P.",World Journal of Clinical Cases (2022) 10:24 (8463-8473). Date of Publication: 26 Aug 2022,2022,10.12998/wjcc.v10.i24.8463,https://www.embase.com/search/results?subaction=viewrecord&id=L2019754098&from=export,Embase
72,Single versus double hamstring tendon graft in anterior cruciate ligament reconstruction in the paediatric patient: A single-blind randomised controlled trial study protocol,"Bade D., Malayko G., Johnson L., Bradford K., Reddan T., Stockton C., Frawley K., Phillips T., Saxby D., Ware R.S., Byrnes J., Carty C.P.",BMJ Open (2022) 12:8 Article Number: e057465. Date of Publication: 19 Aug 2022,2022,10.1136/bmjopen-2021-057465,https://www.embase.com/search/results?subaction=viewrecord&id=L2020022831&from=export,Embase
73,Medial Collateral Ligament Reconstruction With Anteromedial Reinforcement for Medial and Anteromedial Rotatory Knee Instability,,clinicaltrials.gov (2022). Date of Publication: 3 Aug 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05489627&from=export,Embase
74,Is Peroneus longus autograft a better alternative to the Hamstring autograft for anterior cruciate ligament reconstruction? – A randomised control study,"Vijay C., Santosh M.S., Avinash C., Adarsh T.","Journal of Orthopaedics, Trauma and Rehabilitation (2022) 29:1. Date of Publication: 1 Jun 2022",2022,10.1177/22104917221088335,https://www.embase.com/search/results?subaction=viewrecord&id=L2015583944&from=export,Embase
75,Optimizing GRAft SElection for ACL Reconstruction (GRASE-ACL Trial) - a Three-armed Randomized Controlled Trial,,clinicaltrials.gov (2022). Date of Publication: 4 Apr 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05342441&from=export,Embase
76,The Effect of Accelerated Rehabilitation After Anterior Cruciate Ligament Reconstruction With and Without Suture Tape Reinforcement,,clinicaltrials.gov (2022). Date of Publication: 14 Feb 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT05270551&from=export,Embase
77,"Quadriceps and hamstring tendon autografts in ACL reconstruction yield comparably good results in a prospective, randomized controlled trial","Horstmann H., Petri M., Tegtbur U., Felmet G., Krettek C., Jagodzinski M.",Archives of Orthopaedic and Trauma Surgery (2022) 142:2 (281-289). Date of Publication: 1 Feb 2022,2022,10.1007/s00402-021-03862-8,https://www.embase.com/search/results?subaction=viewrecord&id=L2010853895&from=export,Embase
78,Psychological Readiness to Return to Sport at 6 Months Is Higher After Bridge-Enhanced ACL Restoration Than Autograft ACL Reconstruction: Results of a Prospective Randomized Clinical Trial,"Sanborn R.M., Badger G.J., Yen Y.-M., Murray M.M., Christino M.A., Proffen B., Sant N., Barnett S., Fleming B.C., Kramer D.E., Micheli L.J.",Orthopaedic Journal of Sports Medicine (2022) 10:2. Date of Publication: 1 Feb 2022,2022,10.1177/23259671211070542,https://www.embase.com/search/results?subaction=viewrecord&id=L2015021899&from=export,Embase
79,Clinical Outcomes of the Application of Platelet-Rich Fibrin during Anatomic Anterior Cruciate Ligament Reconstruction: Results of Prospective Randomised Study,"Kasl J., Zeman P., Pavelka T., Cibulková J., Pilný J., Matějka J.",Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca (2022) 89:4 (279-285). Date of Publication: 2022,2022,,https://www.embase.com/search/results?subaction=viewrecord&id=L2019015352&from=export,Embase
80,Autologous Bone Effects On Femoral Tunnel Widening In Hamstring Acl Reconstruction,"Amr A.M., Abdel-Aziz M.K., Qandeel A.E., Elkalyoby A.S.",Journal of Pharmaceutical Negative Results (2022) 13 (8301-8315). Date of Publication: 2022,2022,10.47750/pnr.2022.13.S09.975,https://www.embase.com/search/results?subaction=viewrecord&id=L2022163258&from=export,Embase
81,Determining Early Morbidity After The Reconstruction Of Anterior Cruciate Ligament: Hamstring Tendon Vs Patellar Tendon Autograft,"Sohu D.M., Hussain F., Jatoi Z.A., Bhatti S.H., Chandio M.S., Keerio N.H.",Journal of Pharmaceutical Negative Results (2022) 13 (9034-9040). Date of Publication: 2022,2022,10.47750/pnr.2022.13.S09.1056,https://www.embase.com/search/results?subaction=viewrecord&id=L2022163339&from=export,Embase
82,Repair versus reconstruction for proximal anterior cruciate ligament tears: a study protocol for a prospective multicenter randomized controlled trial,"van der List J.P., Vermeijden H.D., Sierevelt I.N., Rademakers M.V., Falke M.L.M., Helmerhorst G.T.T., Hoogeslag R.A.G., van der Wal W.A., van Noort A., Kerkhoffs G.M.M.J.",BMC Musculoskeletal Disorders (2021) 22:1 Article Number: 399. Date of Publication: 1 Dec 2021,2021,10.1186/s12891-021-04280-y,https://www.embase.com/search/results?subaction=viewrecord&id=L2011332456&from=export,Embase
83,Effects of a neuromuscular training program using external focus attention cues in male athletes with anterior cruciate ligament reconstruction: a randomized clinical trial,"Ghaderi M., Letafatkar A., Thomas A.C., Keyhani S.","BMC Sports Science, Medicine and Rehabilitation (2021) 13:1 Article Number: 49. Date of Publication: 1 Dec 2021",2021,10.1186/s13102-021-00275-3,https://www.embase.com/search/results?subaction=viewrecord&id=L2011450691&from=export,Embase
84,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial,"Sole G., Lamb P., Pataky T., Klima S., Navarre P., Hammer N.",BMC Musculoskeletal Disorders (2021) 22:1 Article Number: 655. Date of Publication: 1 Dec 2021,2021,10.1186/s12891-021-04540-x,https://www.embase.com/search/results?subaction=viewrecord&id=L2013376220&from=export,Embase
85,Original study: early patient-reported functional outcome of all-inside ACL reconstruction as compared to anteromedial portal technique,"Kulshrestha V., Sood M., Kumar S., Kawale A.",European Journal of Orthopaedic Surgery and Traumatology (2021) 31:7 (1477-1483). Date of Publication: 1 Oct 2021,2021,10.1007/s00590-021-02912-6,https://www.embase.com/search/results?subaction=viewrecord&id=L2010580005&from=export,Embase
86,"No Difference in Outcomes Between Suspensory (Fixed-Loop Cortical Button) Versus Expandable Anteromedial Femoral Fixation in Anterior Cruciate Ligament Reconstruction With Autologous Hamstring Tendons: A Prospective, Randomized, Controlled Study in Male Patients","Panagopoulos A., Mylonas D., Kouzelis A., Zampakis P., Kraniotis P., Lakoumentas J., Gliatis J.","Arthroscopy, Sports Medicine, and Rehabilitation (2021) 3:4 (e1155-e1163). Date of Publication: 1 Aug 2021",2021,10.1016/j.asmr.2021.05.003,https://www.embase.com/search/results?subaction=viewrecord&id=L2013245655&from=export,Embase
87,"A Randomized, Controlled, Multi-center Clinical Trial of the Round-tunnel and Flat-tunnel Technique of Anterior Cruciate Ligament (ACL) Reconstruction",,clinicaltrials.gov (2021). Date of Publication: 27 Jun 2021,2021,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04953676&from=export,Embase
